transaction_id,Store,Country,SKU,Date,Channel,Promotion,Units Sold,Unit Price,Discount,Revenue,Margin %,Margin
TXN_024287,Carrefour,Australia,Ferrero Rocher 16pc,08-03-2026,Offline,None,168,458,0.0,76944.0,30,23083.2
TXN_024288,Carrefour,UK,Ferrero Collection 15pc,06-03-2026,Offline,None,189,629,0.0,118881.0,32,38041.92
TXN_024289,Amazon Fresh,India,Ferrero Rocher 32pc,06-03-2026,Online,None,167,746,0.0,124582.0,37,46095.34
TXN_024290,Carrefour,Singapore,Ferrero Rocher T3,04-03-2026,Wholesale,None,34,129,0.0,4386.0,27,1184.22
TXN_024291,Costco,Singapore,Ferrero Collection 15pc,04-03-2026,Wholesale,Buy1Get1,16,614,0.5,4912.0,26,1277.12
TXN_024292,Costco,UK,Ferrero Rocher 16pc,02-03-2026,Offline,None,22,500,0.0,11000.0,32,3520.0
TXN_024293,Walmart,UAE,Ferrero Collection 15pc,03-03-2026,Retail,Christmas Promo,146,634,0.25,69423.0,31,21521.13
TXN_024294,Amazon Fresh,Australia,Ferrero Collection 15pc,07-03-2026,Retail,None,23,620,0.0,14260.0,34,4848.4
TXN_024295,Costco,Canada,Ferrero Collection 15pc,06-03-2026,Wholesale,None,24,647,0.0,15528.0,27,4192.56
TXN_024296,Amazon Fresh,Australia,Ferrero Rocher T3,04-03-2026,Online,None,62,133,0.0,8246.0,38,3133.48
TXN_024297,Amazon Fresh,Australia,Ferrero Rocher 32pc,06-03-2026,Offline,None,94,746,0.0,70124.0,29,20335.96
TXN_024298,Walmart,Canada,Ferrero Collection 15pc,06-03-2026,Online,None,210,650,0.0,136500.0,40,54600.0
TXN_024299,Walmart,India,Ferrero Rocher 16pc,08-03-2026,Retail,None,219,483,0.0,105777.0,32,33848.64
TXN_024300,Tesco,Canada,Ferrero Rocher 32pc,02-03-2026,Retail,None,79,721,0.0,56959.0,32,18226.88
TXN_024301,Carrefour,USA,Ferrero Rocher 16pc,06-03-2026,Offline,None,147,452,0.0,66444.0,33,21926.52
TXN_024302,Tesco,Singapore,Ferrero Rocher 24pc,07-03-2026,Retail,NewYear Sale,147,632,0.2,74323.2,31,23040.19
TXN_024303,Costco,Singapore,Ferrero Rocher 24pc,03-03-2026,Wholesale,None,43,612,0.0,26316.0,29,7631.64
TXN_024304,Amazon Fresh,Australia,Ferrero Rocher 32pc,02-03-2026,Online,None,59,722,0.0,42598.0,39,16613.22
TXN_024305,Amazon Fresh,UK,Ferrero Rocher 16pc,03-03-2026,Offline,None,105,483,0.0,50715.0,31,15721.65
TXN_024306,Walmart,Australia,Ferrero Rocher T3,06-03-2026,Wholesale,Buy1Get1,11,124,0.5,682.0,30,204.6
TXN_024307,Carrefour,UK,Ferrero Rocher 16pc,08-03-2026,Retail,None,216,477,0.0,103032.0,34,35030.88
TXN_024308,Carrefour,USA,Ferrero Rocher 16pc,03-03-2026,Offline,None,43,486,0.0,20898.0,31,6478.38
TXN_024309,Carrefour,Australia,Ferrero Collection 15pc,07-03-2026,Offline,None,97,628,0.0,60916.0,30,18274.8
TXN_024310,Amazon Fresh,India,Ferrero Rocher 16pc,02-03-2026,Offline,Buy1Get1,111,462,0.5,25641.0,28,7179.48
TXN_024311,Walmart,UK,Ferrero Rocher T3,07-03-2026,Offline,None,216,141,0.0,30456.0,31,9441.36
TXN_024312,Tesco,UK,Ferrero Collection 15pc,08-03-2026,Offline,Valentine Promo,22,617,0.15,11537.9,33,3807.51
TXN_024313,Amazon Fresh,USA,Ferrero Rocher 32pc,04-03-2026,Retail,None,103,732,0.0,75396.0,33,24880.68
TXN_024314,Carrefour,Singapore,Ferrero Rocher 16pc,05-03-2026,Offline,Diwali Promo,40,499,0.15,16966.0,29,4920.14
TXN_024315,Carrefour,Australia,Ferrero Rocher T3,05-03-2026,Wholesale,None,153,128,0.0,19584.0,26,5091.84
TXN_024316,Costco,India,Ferrero Rocher T3,08-03-2026,Wholesale,Christmas Promo,77,135,0.25,7796.25,27,2104.99
TXN_024317,Costco,India,Ferrero Rocher 32pc,02-03-2026,Retail,Diwali Promo,164,740,0.15,103156.0,33,34041.48
TXN_024318,Walmart,USA,Ferrero Collection 15pc,04-03-2026,Retail,None,121,614,0.0,74294.0,34,25259.96
TXN_024319,Amazon Fresh,Singapore,Ferrero Collection 15pc,08-03-2026,Online,None,81,644,0.0,52164.0,37,19300.68
TXN_024320,Walmart,India,Ferrero Rocher 24pc,07-03-2026,Retail,None,114,604,0.0,68856.0,31,21345.36
TXN_024321,Tesco,India,Ferrero Rocher T3,05-03-2026,Wholesale,None,12,128,0.0,1536.0,26,399.36
TXN_024322,Carrefour,UK,Ferrero Rocher T3,04-03-2026,Offline,None,195,149,0.0,29055.0,30,8716.5
TXN_024323,Amazon Fresh,Australia,Ferrero Rocher 24pc,08-03-2026,Wholesale,None,96,629,0.0,60384.0,28,16907.52
TXN_024324,Carrefour,USA,Ferrero Rocher 16pc,03-03-2026,Online,None,189,469,0.0,88641.0,39,34569.99
TXN_024325,Tesco,Canada,Ferrero Rocher T3,05-03-2026,Wholesale,Diwali Promo,28,144,0.15,3427.2,29,993.89
TXN_024326,Amazon Fresh,Australia,Ferrero Collection 15pc,07-03-2026,Retail,Buy1Get1,176,603,0.5,53064.0,35,18572.4
TXN_024327,Tesco,UAE,Ferrero Rocher 24pc,05-03-2026,Wholesale,Valentine Promo,156,642,0.15,85129.2,26,22133.59
TXN_024328,Costco,UAE,Ferrero Rocher T3,07-03-2026,Retail,Christmas Promo,192,133,0.25,19152.0,32,6128.64
TXN_024329,Walmart,UK,Ferrero Rocher 16pc,05-03-2026,Wholesale,Valentine Promo,217,476,0.15,87798.2,28,24583.5
TXN_024330,Amazon Fresh,Canada,Ferrero Rocher T3,08-03-2026,Wholesale,None,102,139,0.0,14178.0,25,3544.5
TXN_024331,Costco,USA,Ferrero Rocher 32pc,05-03-2026,Wholesale,Buy1Get1,147,743,0.5,54610.5,27,14744.84
TXN_024332,Amazon Fresh,Australia,Ferrero Rocher T3,08-03-2026,Online,None,154,145,0.0,22330.0,35,7815.5
TXN_024333,Amazon Fresh,Canada,Ferrero Rocher T3,07-03-2026,Wholesale,None,95,120,0.0,11400.0,29,3306.0
TXN_024334,Carrefour,Australia,Ferrero Rocher 24pc,07-03-2026,Retail,None,100,647,0.0,64700.0,33,21351.0
TXN_024335,Carrefour,India,Ferrero Rocher 32pc,05-03-2026,Offline,None,174,750,0.0,130500.0,28,36540.0
TXN_024336,Tesco,Canada,Ferrero Rocher 32pc,04-03-2026,Wholesale,NewYear Sale,183,727,0.2,106432.8,26,27672.53
TXN_024337,Walmart,Australia,Ferrero Rocher 24pc,04-03-2026,Online,None,95,627,0.0,59565.0,40,23826.0
TXN_024338,Amazon Fresh,Singapore,Ferrero Rocher T3,08-03-2026,Wholesale,None,24,125,0.0,3000.0,27,810.0
TXN_024339,Amazon Fresh,Singapore,Ferrero Rocher 24pc,03-03-2026,Wholesale,Buy1Get1,35,629,0.5,11007.5,25,2751.88
TXN_024340,Amazon Fresh,India,Ferrero Rocher 16pc,04-03-2026,Online,None,167,499,0.0,83333.0,38,31666.54
TXN_024341,Carrefour,Australia,Ferrero Rocher 24pc,04-03-2026,Offline,Diwali Promo,103,629,0.15,55068.95,31,17071.37
TXN_024342,Amazon Fresh,Singapore,Ferrero Rocher 32pc,08-03-2026,Online,Diwali Promo,63,727,0.15,38930.85,37,14404.41
TXN_024343,Tesco,UK,Ferrero Collection 15pc,02-03-2026,Retail,Valentine Promo,36,607,0.15,18574.2,34,6315.23
TXN_024344,Costco,UK,Ferrero Rocher 24pc,07-03-2026,Online,None,128,641,0.0,82048.0,35,28716.8
TXN_024345,Amazon Fresh,Canada,Ferrero Rocher 24pc,02-03-2026,Online,None,32,626,0.0,20032.0,40,8012.8
TXN_024346,Walmart,Australia,Ferrero Rocher 16pc,04-03-2026,Online,None,93,485,0.0,45105.0,36,16237.8
TXN_024347,Walmart,Singapore,Ferrero Rocher 16pc,03-03-2026,Offline,None,18,460,0.0,8280.0,33,2732.4
TXN_024348,Tesco,USA,Ferrero Rocher 24pc,03-03-2026,Wholesale,None,167,609,0.0,101703.0,28,28476.84
TXN_024349,Amazon Fresh,USA,Ferrero Rocher 16pc,04-03-2026,Offline,Diwali Promo,114,457,0.15,44283.3,30,13284.99
TXN_024350,Carrefour,Australia,Ferrero Rocher 24pc,04-03-2026,Offline,None,76,649,0.0,49324.0,28,13810.72
TXN_024351,Walmart,India,Ferrero Rocher 32pc,07-03-2026,Wholesale,None,125,720,0.0,90000.0,26,23400.0
TXN_024352,Walmart,Canada,Ferrero Rocher T3,06-03-2026,Online,None,197,126,0.0,24822.0,37,9184.14
TXN_024353,Costco,UAE,Ferrero Rocher 16pc,04-03-2026,Offline,None,52,488,0.0,25376.0,28,7105.28
TXN_024354,Carrefour,USA,Ferrero Rocher 24pc,02-03-2026,Retail,None,90,638,0.0,57420.0,33,18948.6
TXN_024355,Carrefour,Singapore,Ferrero Collection 15pc,03-03-2026,Offline,None,30,605,0.0,18150.0,29,5263.5
TXN_024356,Amazon Fresh,Australia,Ferrero Rocher 16pc,08-03-2026,Wholesale,None,166,496,0.0,82336.0,29,23877.44
TXN_024357,Carrefour,Singapore,Ferrero Rocher T3,07-03-2026,Offline,None,127,133,0.0,16891.0,30,5067.3
TXN_024358,Tesco,Singapore,Ferrero Rocher T3,05-03-2026,Retail,None,155,137,0.0,21235.0,33,7007.55
TXN_024359,Walmart,Singapore,Ferrero Rocher 24pc,05-03-2026,Wholesale,Buy1Get1,108,618,0.5,33372.0,28,9344.16
TXN_024360,Walmart,India,Ferrero Rocher T3,02-03-2026,Retail,Buy1Get1,39,138,0.5,2691.0,34,914.94
TXN_024361,Tesco,Canada,Ferrero Rocher T3,08-03-2026,Retail,None,40,137,0.0,5480.0,32,1753.6
TXN_024362,Walmart,Canada,Ferrero Rocher T3,04-03-2026,Retail,Valentine Promo,59,147,0.15,7372.05,34,2506.5
TXN_024363,Walmart,Australia,Ferrero Collection 15pc,08-03-2026,Online,None,150,625,0.0,93750.0,40,37500.0
TXN_024364,Carrefour,Australia,Ferrero Rocher 24pc,08-03-2026,Offline,None,92,611,0.0,56212.0,32,17987.84
TXN_024365,Amazon Fresh,USA,Ferrero Rocher T3,06-03-2026,Wholesale,Christmas Promo,197,128,0.25,18912.0,26,4917.12
TXN_024366,Tesco,Australia,Ferrero Collection 15pc,04-03-2026,Wholesale,None,54,640,0.0,34560.0,28,9676.8
TXN_024367,Amazon Fresh,Singapore,Ferrero Rocher 16pc,04-03-2026,Online,None,126,485,0.0,61110.0,35,21388.5
TXN_024368,Carrefour,India,Ferrero Rocher 24pc,05-03-2026,Online,None,219,622,0.0,136218.0,40,54487.2
TXN_024369,Carrefour,UAE,Ferrero Collection 15pc,06-03-2026,Offline,None,173,625,0.0,108125.0,31,33518.75
TXN_024370,Amazon Fresh,UK,Ferrero Rocher T3,06-03-2026,Retail,None,123,147,0.0,18081.0,30,5424.3
TXN_024371,Amazon Fresh,Australia,Ferrero Rocher T3,03-03-2026,Retail,Christmas Promo,149,121,0.25,13521.75,30,4056.52
TXN_024372,Amazon Fresh,UAE,Ferrero Rocher T3,07-03-2026,Offline,None,87,129,0.0,11223.0,30,3366.9
TXN_024373,Walmart,USA,Ferrero Collection 15pc,04-03-2026,Wholesale,None,143,630,0.0,90090.0,27,24324.3
TXN_024374,Carrefour,Australia,Ferrero Rocher 24pc,05-03-2026,Retail,None,94,645,0.0,60630.0,32,19401.6
TXN_024375,Tesco,Singapore,Ferrero Rocher 24pc,07-03-2026,Wholesale,None,123,634,0.0,77982.0,27,21055.14
TXN_024376,Costco,Australia,Ferrero Rocher 32pc,05-03-2026,Retail,None,19,717,0.0,13623.0,33,4495.59
TXN_024377,Costco,Singapore,Ferrero Rocher T3,03-03-2026,Retail,None,14,136,0.0,1904.0,30,571.2
TXN_024378,Walmart,Singapore,Ferrero Rocher 24pc,04-03-2026,Offline,None,140,638,0.0,89320.0,32,28582.4
TXN_024379,Carrefour,UAE,Ferrero Rocher 24pc,03-03-2026,Offline,NewYear Sale,31,639,0.2,15847.2,31,4912.63
TXN_024380,Costco,UK,Ferrero Rocher 24pc,05-03-2026,Wholesale,Buy1Get1,23,637,0.5,7325.5,30,2197.65
TXN_024381,Amazon Fresh,USA,Ferrero Rocher 16pc,08-03-2026,Offline,None,219,495,0.0,108405.0,30,32521.5
TXN_024382,Walmart,UK,Ferrero Rocher 32pc,04-03-2026,Offline,None,36,713,0.0,25668.0,29,7443.72
TXN_024383,Costco,UK,Ferrero Rocher T3,06-03-2026,Wholesale,Valentine Promo,69,147,0.15,8621.55,25,2155.39
TXN_024384,Carrefour,Australia,Ferrero Rocher 24pc,02-03-2026,Retail,None,126,650,0.0,81900.0,35,28665.0
TXN_024385,Walmart,Singapore,Ferrero Collection 15pc,08-03-2026,Online,Buy1Get1,105,628,0.5,32970.0,35,11539.5
TXN_024386,Costco,Singapore,Ferrero Rocher 16pc,08-03-2026,Retail,None,116,475,0.0,55100.0,32,17632.0
TXN_024387,Tesco,USA,Ferrero Rocher 16pc,05-03-2026,Wholesale,None,250,464,0.0,116000.0,28,32480.0
TXN_024388,Tesco,Singapore,Ferrero Rocher 24pc,03-03-2026,Offline,None,55,606,0.0,33330.0,31,10332.3
TXN_024389,Amazon Fresh,UK,Ferrero Rocher 24pc,04-03-2026,Retail,Valentine Promo,83,643,0.15,45363.65,31,14062.73
TXN_024390,Tesco,Australia,Ferrero Rocher 32pc,05-03-2026,Retail,None,163,748,0.0,121924.0,34,41454.16
TXN_024391,Tesco,USA,Ferrero Rocher T3,08-03-2026,Online,None,201,120,0.0,24120.0,39,9406.8
TXN_024392,Tesco,Singapore,Ferrero Collection 15pc,04-03-2026,Wholesale,None,57,617,0.0,35169.0,29,10199.01
TXN_024393,Walmart,Australia,Ferrero Rocher 16pc,03-03-2026,Offline,None,155,497,0.0,77035.0,31,23880.85
TXN_024394,Tesco,USA,Ferrero Rocher 16pc,04-03-2026,Wholesale,None,46,487,0.0,22402.0,25,5600.5
TXN_024395,Tesco,UK,Ferrero Rocher T3,05-03-2026,Online,Christmas Promo,195,134,0.25,19597.5,39,7643.03
TXN_024396,Costco,Singapore,Ferrero Rocher 16pc,06-03-2026,Wholesale,None,57,462,0.0,26334.0,30,7900.2
TXN_024397,Costco,Singapore,Ferrero Rocher 16pc,03-03-2026,Online,None,10,459,0.0,4590.0,39,1790.1
TXN_024398,Carrefour,Canada,Ferrero Rocher 16pc,04-03-2026,Retail,Diwali Promo,130,490,0.15,54145.0,35,18950.75
TXN_024399,Tesco,Canada,Ferrero Rocher 16pc,03-03-2026,Retail,None,27,465,0.0,12555.0,35,4394.25
TXN_024400,Costco,Singapore,Ferrero Rocher 24pc,08-03-2026,Offline,None,90,611,0.0,54990.0,31,17046.9
TXN_024401,Walmart,Singapore,Ferrero Collection 15pc,03-03-2026,Retail,None,144,600,0.0,86400.0,33,28512.0
TXN_024402,Tesco,Singapore,Ferrero Rocher 24pc,07-03-2026,Online,None,32,643,0.0,20576.0,35,7201.6
TXN_024403,Tesco,USA,Ferrero Rocher 16pc,05-03-2026,Offline,None,101,470,0.0,47470.0,29,13766.3
TXN_024404,Costco,USA,Ferrero Collection 15pc,08-03-2026,Wholesale,Christmas Promo,58,647,0.25,28144.5,26,7317.57
TXN_024405,Carrefour,UAE,Ferrero Rocher T3,05-03-2026,Retail,None,33,126,0.0,4158.0,30,1247.4
TXN_024406,Tesco,Singapore,Ferrero Rocher 24pc,07-03-2026,Offline,None,86,637,0.0,54782.0,29,15886.78
TXN_024407,Tesco,Canada,Ferrero Rocher 16pc,03-03-2026,Wholesale,None,169,482,0.0,81458.0,29,23622.82
TXN_024408,Walmart,UK,Ferrero Rocher 16pc,05-03-2026,Retail,NewYear Sale,85,483,0.2,32844.0,31,10181.64
TXN_024409,Tesco,Canada,Ferrero Rocher 32pc,03-03-2026,Retail,None,125,709,0.0,88625.0,32,28360.0
TXN_024410,Carrefour,India,Ferrero Rocher 24pc,07-03-2026,Retail,None,72,638,0.0,45936.0,32,14699.52
TXN_024411,Walmart,UK,Ferrero Collection 15pc,08-03-2026,Wholesale,None,201,650,0.0,130650.0,26,33969.0
TXN_024412,Tesco,UAE,Ferrero Rocher 16pc,02-03-2026,Wholesale,None,108,475,0.0,51300.0,28,14364.0
TXN_024413,Amazon Fresh,India,Ferrero Collection 15pc,03-03-2026,Wholesale,None,71,629,0.0,44659.0,25,11164.75
TXN_024414,Carrefour,Singapore,Ferrero Rocher 16pc,04-03-2026,Retail,None,50,477,0.0,23850.0,35,8347.5
TXN_024415,Tesco,Singapore,Ferrero Rocher 32pc,07-03-2026,Online,None,90,735,0.0,66150.0,37,24475.5
TXN_024416,Tesco,USA,Ferrero Collection 15pc,05-03-2026,Wholesale,None,165,623,0.0,102795.0,26,26726.7
TXN_024417,Tesco,UAE,Ferrero Rocher 24pc,06-03-2026,Offline,None,66,648,0.0,42768.0,32,13685.76
TXN_024418,Amazon Fresh,India,Ferrero Rocher T3,03-03-2026,Online,None,65,131,0.0,8515.0,35,2980.25
TXN_024419,Walmart,UAE,Ferrero Rocher 24pc,04-03-2026,Online,None,153,636,0.0,97308.0,37,36003.96
TXN_024420,Tesco,UK,Ferrero Collection 15pc,05-03-2026,Offline,None,250,612,0.0,153000.0,32,48960.0
TXN_024421,Amazon Fresh,Canada,Ferrero Rocher 24pc,02-03-2026,Wholesale,None,15,649,0.0,9735.0,27,2628.45
TXN_024422,Tesco,Canada,Ferrero Rocher 16pc,07-03-2026,Retail,None,46,485,0.0,22310.0,33,7362.3
TXN_024423,Walmart,UAE,Ferrero Rocher 24pc,02-03-2026,Offline,None,40,631,0.0,25240.0,29,7319.6
TXN_024424,Tesco,Canada,Ferrero Rocher 16pc,06-03-2026,Retail,None,127,458,0.0,58166.0,33,19194.78
TXN_024425,Costco,USA,Ferrero Collection 15pc,06-03-2026,Wholesale,None,169,615,0.0,103935.0,25,25983.75
TXN_024426,Tesco,Canada,Ferrero Rocher 32pc,05-03-2026,Retail,Buy1Get1,52,720,0.5,18720.0,31,5803.2
TXN_024427,Tesco,UAE,Ferrero Rocher 32pc,02-03-2026,Offline,None,21,707,0.0,14847.0,32,4751.04
TXN_024428,Costco,India,Ferrero Rocher 16pc,02-03-2026,Retail,Buy1Get1,31,467,0.5,7238.5,33,2388.7
TXN_024429,Walmart,UAE,Ferrero Rocher 16pc,06-03-2026,Offline,None,197,482,0.0,94954.0,29,27536.66
TXN_024430,Amazon Fresh,India,Ferrero Rocher T3,08-03-2026,Retail,None,187,135,0.0,25245.0,34,8583.3
TXN_024431,Amazon Fresh,Singapore,Ferrero Collection 15pc,05-03-2026,Online,Valentine Promo,161,625,0.15,85531.25,36,30791.25
TXN_024432,Amazon Fresh,India,Ferrero Rocher T3,07-03-2026,Retail,None,141,134,0.0,18894.0,33,6235.02
TXN_024433,Carrefour,Australia,Ferrero Rocher T3,04-03-2026,Retail,Valentine Promo,48,145,0.15,5916.0,30,1774.8
TXN_024434,Walmart,Australia,Ferrero Rocher 32pc,08-03-2026,Online,None,124,736,0.0,91264.0,36,32855.04
TXN_024435,Carrefour,UAE,Ferrero Rocher 24pc,06-03-2026,Online,None,76,623,0.0,47348.0,38,17992.24
TXN_024436,Tesco,Canada,Ferrero Rocher 32pc,06-03-2026,Online,None,170,750,0.0,127500.0,38,48450.0
TXN_024437,Amazon Fresh,Australia,Ferrero Collection 15pc,08-03-2026,Retail,Valentine Promo,107,649,0.15,59026.55,34,20069.03
TXN_024438,Carrefour,Singapore,Ferrero Rocher 32pc,02-03-2026,Retail,None,19,727,0.0,13813.0,32,4420.16
TXN_024439,Walmart,Australia,Ferrero Collection 15pc,03-03-2026,Wholesale,None,69,624,0.0,43056.0,26,11194.56
TXN_024440,Tesco,Australia,Ferrero Collection 15pc,04-03-2026,Offline,None,165,650,0.0,107250.0,30,32175.0
TXN_024441,Tesco,India,Ferrero Collection 15pc,08-03-2026,Offline,Christmas Promo,207,620,0.25,96255.0,33,31764.15
TXN_024442,Carrefour,Singapore,Ferrero Rocher 24pc,04-03-2026,Online,None,62,649,0.0,40238.0,40,16095.2
TXN_024443,Tesco,Australia,Ferrero Rocher 16pc,05-03-2026,Offline,Christmas Promo,146,471,0.25,51574.5,28,14440.86
TXN_024444,Walmart,Canada,Ferrero Rocher 24pc,04-03-2026,Wholesale,Valentine Promo,231,600,0.15,117810.0,30,35343.0
TXN_024445,Carrefour,USA,Ferrero Collection 15pc,05-03-2026,Online,Buy1Get1,211,649,0.5,68469.5,38,26018.41
TXN_024446,Amazon Fresh,USA,Ferrero Rocher 16pc,03-03-2026,Retail,Christmas Promo,239,451,0.25,80841.75,33,26677.78
TXN_024447,Amazon Fresh,Singapore,Ferrero Rocher 32pc,02-03-2026,Retail,None,40,702,0.0,28080.0,34,9547.2
TXN_024448,Amazon Fresh,USA,Ferrero Collection 15pc,06-03-2026,Online,Christmas Promo,22,623,0.25,10279.5,40,4111.8
TXN_024449,Costco,Singapore,Ferrero Rocher 16pc,08-03-2026,Retail,Valentine Promo,155,475,0.15,62581.25,33,20651.81
TXN_024450,Tesco,India,Ferrero Collection 15pc,03-03-2026,Retail,None,148,636,0.0,94128.0,30,28238.4
TXN_024451,Carrefour,Australia,Ferrero Rocher 16pc,05-03-2026,Wholesale,None,148,464,0.0,68672.0,26,17854.72
TXN_024452,Amazon Fresh,USA,Ferrero Rocher 24pc,04-03-2026,Online,None,83,638,0.0,52954.0,37,19592.98
TXN_024453,Tesco,UAE,Ferrero Rocher 32pc,07-03-2026,Wholesale,None,115,705,0.0,81075.0,28,22701.0
TXN_024454,Tesco,Singapore,Ferrero Rocher 24pc,05-03-2026,Online,None,116,614,0.0,71224.0,35,24928.4
TXN_024455,Carrefour,UK,Ferrero Rocher 32pc,03-03-2026,Retail,None,250,730,0.0,182500.0,32,58400.0
TXN_024456,Amazon Fresh,UK,Ferrero Rocher 16pc,07-03-2026,Offline,None,27,488,0.0,13176.0,28,3689.28
TXN_024457,Costco,UAE,Ferrero Rocher 16pc,04-03-2026,Offline,NewYear Sale,103,481,0.2,39634.4,31,12286.66
TXN_024458,Costco,UK,Ferrero Collection 15pc,04-03-2026,Online,Valentine Promo,125,607,0.15,64493.75,35,22572.81
TXN_024459,Walmart,India,Ferrero Rocher 24pc,03-03-2026,Online,None,184,643,0.0,118312.0,36,42592.32
TXN_024460,Tesco,UK,Ferrero Rocher T3,05-03-2026,Offline,Valentine Promo,86,137,0.15,10014.7,30,3004.41
TXN_024461,Walmart,Australia,Ferrero Rocher 24pc,03-03-2026,Online,Valentine Promo,109,622,0.15,57628.3,40,23051.32
TXN_024462,Walmart,Canada,Ferrero Collection 15pc,06-03-2026,Offline,None,18,641,0.0,11538.0,29,3346.02
TXN_024463,Walmart,UAE,Ferrero Rocher 16pc,06-03-2026,Online,None,19,478,0.0,9082.0,38,3451.16
TXN_024464,Amazon Fresh,Canada,Ferrero Collection 15pc,08-03-2026,Wholesale,None,154,640,0.0,98560.0,25,24640.0
TXN_024465,Walmart,Canada,Ferrero Rocher 32pc,03-03-2026,Offline,Buy1Get1,199,749,0.5,74525.5,32,23848.16
TXN_024466,Costco,UAE,Ferrero Rocher 32pc,04-03-2026,Retail,Diwali Promo,165,725,0.15,101681.25,31,31521.19
TXN_024467,Walmart,UAE,Ferrero Collection 15pc,03-03-2026,Retail,None,109,628,0.0,68452.0,34,23273.68
TXN_024468,Costco,Singapore,Ferrero Rocher 32pc,04-03-2026,Online,NewYear Sale,119,736,0.2,70067.2,37,25924.86
TXN_024469,Amazon Fresh,UK,Ferrero Rocher T3,02-03-2026,Retail,None,25,147,0.0,3675.0,34,1249.5
TXN_024470,Carrefour,India,Ferrero Rocher 32pc,08-03-2026,Online,None,148,740,0.0,109520.0,39,42712.8
TXN_024471,Amazon Fresh,Canada,Ferrero Rocher 24pc,03-03-2026,Wholesale,None,144,602,0.0,86688.0,29,25139.52
TXN_024472,Walmart,Canada,Ferrero Rocher 16pc,06-03-2026,Retail,None,31,457,0.0,14167.0,30,4250.1
TXN_024473,Walmart,Australia,Ferrero Collection 15pc,06-03-2026,Offline,None,35,644,0.0,22540.0,29,6536.6
TXN_024474,Walmart,UK,Ferrero Rocher 16pc,04-03-2026,Wholesale,None,250,469,0.0,117250.0,30,35175.0
TXN_024475,Amazon Fresh,USA,Ferrero Rocher 24pc,05-03-2026,Offline,None,235,637,0.0,149695.0,32,47902.4
TXN_024476,Costco,India,Ferrero Rocher T3,07-03-2026,Wholesale,None,100,140,0.0,14000.0,26,3640.0
TXN_024477,Walmart,USA,Ferrero Rocher 16pc,04-03-2026,Online,None,250,470,0.0,117500.0,36,42300.0
TXN_024478,Walmart,UAE,Ferrero Rocher 32pc,07-03-2026,Wholesale,None,193,717,0.0,138381.0,25,34595.25
TXN_024479,Amazon Fresh,USA,Ferrero Rocher 32pc,03-03-2026,Retail,None,20,747,0.0,14940.0,35,5229.0
TXN_024480,Walmart,Singapore,Ferrero Rocher T3,08-03-2026,Wholesale,None,120,124,0.0,14880.0,28,4166.4
TXN_024481,Costco,Canada,Ferrero Rocher T3,04-03-2026,Wholesale,None,13,120,0.0,1560.0,29,452.4
TXN_024482,Carrefour,UK,Ferrero Rocher 16pc,02-03-2026,Wholesale,None,217,486,0.0,105462.0,27,28474.74
TXN_024483,Carrefour,Canada,Ferrero Rocher 16pc,03-03-2026,Offline,Valentine Promo,64,471,0.15,25622.4,32,8199.17
TXN_024484,Carrefour,Canada,Ferrero Rocher T3,03-03-2026,Wholesale,None,145,147,0.0,21315.0,30,6394.5
TXN_024485,Carrefour,Australia,Ferrero Rocher 16pc,08-03-2026,Online,Christmas Promo,131,452,0.25,44409.0,39,17319.51
TXN_024486,Walmart,UK,Ferrero Collection 15pc,02-03-2026,Offline,None,223,647,0.0,144281.0,29,41841.49
TXN_024487,Walmart,Canada,Ferrero Rocher T3,07-03-2026,Wholesale,None,125,133,0.0,16625.0,30,4987.5
TXN_024488,Walmart,Singapore,Ferrero Rocher 32pc,04-03-2026,Online,None,33,735,0.0,24255.0,39,9459.45
TXN_024489,Tesco,USA,Ferrero Rocher 24pc,06-03-2026,Wholesale,None,54,620,0.0,33480.0,25,8370.0
TXN_024490,Tesco,Canada,Ferrero Rocher 24pc,08-03-2026,Wholesale,None,193,648,0.0,125064.0,29,36268.56
TXN_024491,Tesco,Australia,Ferrero Collection 15pc,02-03-2026,Retail,Valentine Promo,31,606,0.15,15968.1,35,5588.84
TXN_024492,Costco,India,Ferrero Rocher 24pc,06-03-2026,Offline,None,206,638,0.0,131428.0,33,43371.24
TXN_024493,Tesco,India,Ferrero Rocher T3,06-03-2026,Online,None,101,140,0.0,14140.0,39,5514.6
TXN_024494,Amazon Fresh,UAE,Ferrero Collection 15pc,07-03-2026,Wholesale,None,78,601,0.0,46878.0,25,11719.5
TXN_024495,Amazon Fresh,India,Ferrero Rocher 16pc,05-03-2026,Retail,None,204,498,0.0,101592.0,31,31493.52
TXN_024496,Costco,USA,Ferrero Collection 15pc,08-03-2026,Retail,None,31,626,0.0,19406.0,34,6598.04
TXN_024497,Amazon Fresh,UK,Ferrero Collection 15pc,03-03-2026,Online,None,136,641,0.0,87176.0,35,30511.6
TXN_024498,Amazon Fresh,Australia,Ferrero Rocher 24pc,03-03-2026,Offline,None,140,603,0.0,84420.0,32,27014.4
TXN_024499,Tesco,Canada,Ferrero Rocher T3,07-03-2026,Online,Valentine Promo,210,120,0.15,21420.0,37,7925.4
TXN_024500,Walmart,UAE,Ferrero Rocher 32pc,02-03-2026,Online,Diwali Promo,182,712,0.15,110146.4,39,42957.1
